CódigoIBGE;CódigoMunicípio;Município;Estado;Regiao;Ano;PopTotalAgua;PopTotalEsgotamento;VolumeAguaProduzido;VolumeAguaConsumido;ConsumoAguaPercapita;ConsumoEnergiaEletrica;ConsumoEnergiaPercapita;InvestimentoTotalEstado;InvestimentoPercapita;QuantidadeParalizacoes;DuracaoParalizacoes;QuantidadeReclamacoes
2904209;290420;Botuporã;BA;NE;2019;10211;;323.37;231.17;0.02;116.02;0.01;;0;0;0;3535
2904308;290430;Brejões;BA;NE;2019;14295;14295;475.15;313.3;0.02;513.4;0.04;0;0;0;0;6831
2904407;290440;Brejolândia;BA;NE;2019;10557;;163.12;106.85;0.01;54.06;0.01;;0;13;123;3212
2904506;290450;Brotas de Macaúbas;BA;NE;2019;10231;10231;168.19;123.62;0.01;87.67;0.01;;0;0;0;2404
2904605;290460;Brumado;BA;NE;2019;67195;67195;3492.56;2548.44;0.04;4511.26;0.07;;0;13;239;81060
2904704;290470;Buerarema;BA;NE;2019;18349;;618.51;409.07;0.02;446.77;0.02;;0;1;16;15581
2904753;290475;Buritirama;BA;NE;2019;;;;;0;;0;;0;;;
2904803;290480;Caatiba;BA;NE;2019;6758;;235.17;165.22;0.02;95.31;0.01;;0;0;0;4911
2904852;290485;Cabaceiras do Paraguaçu;BA;NE;2019;18807;18807;478.1;379.53;0.02;491.51;0.03;;0;22;315;9669
2904902;290490;Cachoeira;BA;NE;2019;33470;33470;1160.43;865.57;0.03;456.95;0.01;;0;4;42;28326
2905008;290500;Caculé;BA;NE;2019;23170;23170;949.06;703.07;0.03;887.45;0.04;600000;25.9;2;28;12794
2905107;290510;Caém;BA;NE;2019;9213;9213;378.18;251.03;0.03;200.87;0.02;;0;14;225;5046
2905156;290515;Caetanos;BA;NE;2019;15573;;162.8;103.44;0.01;331.34;0.02;;0;1;94;2830
2905206;290520;Caetité;BA;NE;2019;50975;;1472.13;1275.73;0.03;2032.74;0.04;;0;8;64;42771
2905305;290530;Cafarnaum;BA;NE;2019;18437;;578.67;376.15;0.02;3473.63;0.19;;0;2;34;13739
2905404;290540;Cairu;BA;NE;2019;18176;18176;943.92;658.1;0.04;902.07;0.05;;0;4;53;19309
2905503;290550;Caldeirão Grande;BA;NE;2019;13327;;1193.67;988.26;0.07;87.36;0.01;;0;6;334;6708
2905602;290560;Camacan;BA;NE;2019;31988;31988;1032.7;684.11;0.02;255.8;0.01;;0;2;27;31081
2905701;290570;Camaçari;BA;NE;2019;299132;299132;31082.53;13545.79;0.05;23643.88;0.08;;0;219;4966;273985
2905800;290580;Camamu;BA;NE;2019;35316;35316;1019.08;601.18;0.02;837.45;0.02;;0;1;17;28457
2905909;290590;Campo Alegre de Lourdes;BA;NE;2019;28798;;211.91;127.86;0;105.66;0;;0;0;0;8510
2906006;290600;Campo Formoso;BA;NE;2019;71206;71206;1238.09;885.03;0.01;978.12;0.01;;0;3;60;18940
2906105;290610;Canápolis;BA;NE;2019;9711;9711;330.07;206.03;0.02;337.09;0.03;;0;12;116;4757
2906204;290620;Canarana;BA;NE;2019;26176;;1057.82;677.7;0.03;1225.87;0.05;;0;32;688;17552
2906303;290630;Canavieiras;BA;NE;2019;31099;31099;1075.46;781.41;0.03;387.48;0.01;;0;1;7;42818
2906402;290640;Candeal;BA;NE;2019;8258;;291.63;179.71;0.02;220.9;0.03;;0;27;428;4240
2906501;290650;Candeias;BA;NE;2019;87076;87076;0;2717.03;0.03;1999.27;0.02;;0;16;221;87552
2906600;290660;Candiba;BA;NE;2019;14319;;587.2;400.11;0.03;90.81;0.01;;0;23;321;5422
2906709;290670;Cândido Sales;BA;NE;2019;25189;;849.12;620.79;0.02;971.82;0.04;;0;1;22;23101
2906808;290680;Cansanção;BA;NE;2019;34834;34834;1569.98;1096.67;0.03;1366.16;0.04;0;0;11;263;14673
2906824;290682;Canudos;BA;NE;2019;16668;16668;547;351.89;0.02;516.63;0.03;0;0;12;245;10670
2906857;290685;Capela do Alto Alegre;BA;NE;2019;11637;11637;406.96;298.19;0.03;209.6;0.02;;0;1;20;5748
2906873;290687;Capim Grosso;BA;NE;2019;30662;30662;1364.33;1096.04;0.04;5159.82;0.17;;0;2;18;18895
2906899;290689;Caraíbas;BA;NE;2019;8951;;158.92;128.38;0.01;117.44;0.01;;0;4;55;2902
2906907;290690;Caravelas;BA;NE;2019;22016;22016;678.23;525.17;0.02;316.52;0.01;;0;6;53;16568
2907004;290700;Cardeal da Silva;BA;NE;2019;9295;;329.59;225.9;0.02;354.18;0.04;;0;0;0;7623
2907103;290710;Carinhanha;BA;NE;2019;29018;29018;1929;1902;0.07;583;0.02;0;0;15;90;350
2907202;290720;Casa Nova;BA;NE;2019;71969;71969;8300;1571.52;0.02;250;0;;0;5;120;3552
2907301;290730;Castro Alves;BA;NE;2019;26264;26264;1083.48;666.92;0.03;216.42;0.01;;0;22;370;23675
2907400;290740;Catolândia;BA;NE;2019;3577;;136.95;99.79;0.03;0;0;;0;0;0;2144
2907509;290750;Catu;BA;NE;2019;54704;;5270.39;1632.82;0.03;3550.53;0.06;0;0;0;0;14559
2907558;290755;Caturama;BA;NE;2019;9329;9329;275.48;197.73;0.02;199.97;0.02;;0;0;0;3265
2907608;290760;Central;BA;NE;2019;17266;;877.3;570.31;0.03;2879.16;0.17;;0;2;34;16796
2907707;290770;Chorrochó;BA;NE;2019;11177;11177;275.17;226.53;0.02;313.75;0.03;;0;11;194;5080
2907806;290780;Cícero Dantas;BA;NE;2019;32515;32515;981.86;708.08;0.02;6399.49;0.2;98000;3.01;18;844;19190
2907905;290790;Cipó;BA;NE;2019;17300;17300;667.7;462.19;0.03;321.07;0.02;0;0;0;0;13861
2908002;290800;Coaraci;BA;NE;2019;16993;;756.95;574.98;0.03;236.73;0.01;;0;3;26;18904
2908101;290810;Cocos;BA;NE;2019;;;;;0;;0;;0;;;
2908200;290820;Conceição da Feira;BA;NE;2019;22581;22581;1110.08;635.97;0.03;1409.31;0.06;;0;2;25;18302
2908309;290830;Conceição do Almeida;BA;NE;2019;17247;;326.36;296.38;0.02;40.36;0;;0;13;234;7720
2908408;290840;Conceição do Coité;BA;NE;2019;66612;66612;11.35;1944.15;0.03;4365.91;0.07;;0;27;357;55880
2908507;290850;Conceição do Jacuípe;BA;NE;2019;33153;33153;1294.15;848.24;0.03;214.52;0.01;;0;0;0;17711
2908606;290860;Conde;BA;NE;2019;25837;25837;1002.91;578.04;0.02;728.38;0.03;;0;0;0;24130
2908705;290870;Condeúba;BA;NE;2019;17247;;824.83;776.06;0.04;877.89;0.05;;0;0;0;7056
2908804;290880;Contendas do Sincorá;BA;NE;2019;4066;;154.59;104.36;0.03;0;0;;0;0;0;2515
2908903;290890;Coração de Maria;BA;NE;2019;22605;;0;272.21;0.01;138.08;0.01;;0;0;0;12553
2909000;290900;Cordeiros;BA;NE;2019;8614;;23.19;155.68;0.02;17.48;0;;0;0;0;3419
2909109;290910;Coribe;BA;NE;2019;;;;;0;;0;;0;;;
2909208;290920;Coronel João Sá;BA;NE;2019;15895;;348.3;279.61;0.02;627.62;0.04;;0;8;390;8289
2909307;290930;Correntina;BA;NE;2019;32137;;1873.15;1728.45;0.05;1230.66;0.04;0;0;35;210;1217
2909406;290940;Cotegipe;BA;NE;2019;13782;;447.4;332.55;0.02;928.79;0.07;;0;4;74;7297
2909505;290950;Cravolândia;BA;NE;2019;5349;5349;141.28;105.48;0.02;983.31;0.18;;0;7;108;3053
2909604;290960;Crisópolis;BA;NE;2019;21103;;382.25;295.44;0.01;271.15;0.01;;0;2;53;6788
2909703;290970;Cristópolis;BA;NE;2019;13910;;279.24;192.03;0.01;1069.69;0.08;;0;14;206;5638
2909802;290980;Cruz das Almas;BA;NE;2019;63239;63239;1785.42;1879.3;0.03;3927.93;0.06;;0;21;199;74866
2909901;290990;Curaçá;BA;NE;2019;34700;34700;3395;935.74;0.03;251.3;0.01;0;0;4;84;3878
2910008;291000;Dário Meira;BA;NE;2019;10710;;259.66;197.38;0.02;184.26;0.02;;0;1;17;4628
2910057;291005;Dias d Ávila;BA;NE;2019;81089;81089;5890.57;1771.42;0.02;20706.33;0.26;;0;20;653;69744
2910107;291010;Dom Basílio;BA;NE;2019;;;;;0;;0;;0;;;
2910206;291020;Dom Macedo Costa;BA;NE;2019;4058;;223.71;144.78;0.04;0;0;;0;1;8;3696
2910305;291030;Elísio Medrado;BA;NE;2019;8122;;139.41;122.92;0.02;269.79;0.03;;0;3;47;2563
2910404;291040;Encruzilhada;BA;NE;2019;17006;17006;215.43;166.07;0.01;363.25;0.02;;0;3;3610;9552
2910503;291050;Entre Rios;BA;NE;2019;41780;41780;2020.23;1249.25;0.03;1105.46;0.03;;0;10;144;29469
2900504;290050;Érico Cardoso;BA;NE;2019;;;;;0;;0;;0;;;
2910602;291060;Esplanada;BA;NE;2019;37237;;825.53;1104.08;0.03;506.74;0.01;;0;17;319;27830
2910701;291070;Euclides da Cunha;BA;NE;2019;60585;60585;1557.09;1465.68;0.02;10130.17;0.17;;0;11;210;36344
2910727;291072;Eunápolis;BA;NE;2019;113380;113380;4952.74;3756.4;0.03;6723.83;0.06;;0;0;0;123646
2910750;291075;Fátima;BA;NE;2019;17890;;1116.83;644.73;0.04;1038.62;0.06;;0;53;1041;13744
2910776;291077;Feira da Mata;BA;NE;2019;;;;;0;;0;;0;;;
2910800;291080;Feira de Santana;BA;NE;2019;614872;614872;39723.46;19787.22;0.03;6287.99;0.01;;0;85;755;728741
2910859;291085;Filadélfia;BA;NE;2019;16377;;1970.87;1645.77;0.1;2614.66;0.16;;0;21;269;11121
2910909;291090;Firmino Alves;BA;NE;2019;5617;;51.3;169.84;0.03;5.72;0;;0;0;0;5502
2911006;291100;Floresta Azul;BA;NE;2019;10629;10629;742.75;652.95;0.06;364.77;0.03;0;0;2;56;5894
2911105;291110;Formosa do Rio Preto;BA;NE;2019;25591;;802.16;581.96;0.02;445.46;0.02;;0;3;26;9662
2911204;291120;Gandu;BA;NE;2019;32403;32403;1334.25;909.43;0.03;1178.12;0.04;0;0;6;100;25102
2911253;291125;Gavião;BA;NE;2019;4463;4463;141.59;113.43;0.03;6.55;0;0;0;0;0;2359
2911303;291130;Gentio do Ouro;BA;NE;2019;11233;11233;190.98;122.16;0.01;145.17;0.01;;0;0;0;3535
2911402;291140;Glória;BA;NE;2019;15221;15221;621.11;465.54;0.03;456.79;0.03;;0;28;445;5898
2911501;291150;Gongogi;BA;NE;2019;7128;;209.25;136.81;0.02;98.45;0.01;;0;5;63;3326
2911600;291160;Governador Mangabeira;BA;NE;2019;20722;;1504.63;1271.91;0.06;1336.48;0.06;;0;15;166;16210
2911659;291165;Guajeru;BA;NE;2019;6937;;139.83;98.37;0.01;222.19;0.03;;0;11;293;1706
2911709;291170;Guanambi;BA;NE;2019;84481;84481;4931.89;3366.06;0.04;3754.77;0.04;;0;144;1789;83253
2911808;291180;Guaratinga;BA;NE;2019;20843;;379.54;335.33;0.02;200.41;0.01;;0;0;0;6774
2911857;291185;Heliópolis;BA;NE;2019;13031;;638.71;311.84;0.02;4193.4;0.32;;0;0;0;5375
2911907;291190;Iaçu;BA;NE;2019;24305;;1179.13;760.42;0.03;590.29;0.02;;0;10;193;17966
2912004;291200;Ibiassucê;BA;NE;2019;9224;;351.63;265.58;0.03;242.56;0.03;;0;1;9;5910
2912103;291210;Ibicaraí;BA;NE;2019;21689;;1653;1285;0.06;415.98;0.02;0;0;2;72;1720
2912202;291220;Ibicoara;BA;NE;2019;19571;19571;346.96;228.87;0.01;506.17;0.03;1000000;51.1;0;0;5404
2912301;291230;Ibicuí;BA;NE;2019;16198;16198;474.97;377.68;0.02;191.6;0.01;;0;0;0;10647
2912400;291240;Ibipeba;BA;NE;2019;18211;;760.47;524.64;0.03;603.86;0.03;;0;4;66;11889
2912509;291250;Ibipitanga;BA;NE;2019;14902;;354.07;232.31;0.02;421.89;0.03;;0;0;0;3243
2912608;291260;Ibiquera;BA;NE;2019;4044;;115.72;92.62;0.02;554.57;0.14;;0;25;990;1696
2912707;291270;Ibirapitanga;BA;NE;2019;23375;;720.44;487.91;0.02;195.8;0.01;;0;0;0;12370
2912806;291280;Ibirapuã;BA;NE;2019;8637;;264.73;218.85;0.03;277.1;0.03;;0;0;0;5096
2912905;291290;Ibirataia;BA;NE;2019;15312;;606.02;448.21;0.03;830.04;0.05;;0;5;114;12058
2913002;291300;Ibitiara;BA;NE;2019;16339;16339;115.01;95.69;0.01;302.97;0.02;;0;0;0;1816
2913101;291310;Ibititá;BA;NE;2019;17113;;915.32;595.04;0.03;1481.4;0.09;;0;25;332;17778
2913200;291320;Ibotirama;BA;NE;2019;26927;26927;1373.34;781.99;0.03;451.32;0.02;;0;5;73;27206
2913309;291330;Ichu;BA;NE;2019;6206;;338.91;232.17;0.04;231.81;0.04;;0;24;389;3274
2913408;291340;Igaporã;BA;NE;2019;15640;15640;758.15;520;0.03;322.18;0.02;0;0;3;38;2
2913457;291345;Igrapiúna;BA;NE;2019;13226;;228.04;140.33;0.01;103.66;0.01;;0;0;0;4143
2913507;291350;Iguaí;BA;NE;2019;26916;26916;684.27;469.07;0.02;520.4;0.02;;0;0;0;14554
2913606;291360;Ilhéus;BA;NE;2019;162327;162327;10456.71;5977.27;0.04;5444.33;0.03;;0;4;65;229942
2913705;291370;Inhambupe;BA;NE;2019;39926;39926;898.14;713.71;0.02;2391.57;0.06;;0;0;0;25705
2913804;291380;Ipecaetá;BA;NE;2019;14487;;468.1;261.7;0.02;713.11;0.05;;0;0;0;5661
2913903;291390;Ipiaú;BA;NE;2019;45873;45873;1927.99;1391.13;0.03;1242.14;0.03;;0;1;13;52002
2914000;291400;Ipirá;BA;NE;2019;59595;59595;2101.74;1421.22;0.02;4142.56;0.07;;0;49;953;45197
2914109;291410;Ipupiara;BA;NE;2019;9865;9865;290.28;276.77;0.03;180.69;0.02;;0;0;0;3175
2914208;291420;Irajuba;BA;NE;2019;7260;;0;108.38;0.01;623.3;0.09;;0;24;336;3076
2914307;291430;Iramaia;BA;NE;2019;8537;;210.15;168.6;0.02;96.91;0.01;;0;0;0;4715
2914406;291440;Iraquara;BA;NE;2019;25216;;333.59;254.34;0.01;198.12;0.01;;0;4;126;4378
2914505;291450;Irará;BA;NE;2019;29034;;1563.57;1514.27;0.05;;0;0;0;27;405;13085
2914604;291460;Irecê;BA;NE;2019;72967;72967;4332.31;2746.15;0.04;6953.92;0.1;;0;6;156;98675
2914653;291465;Itabela;BA;NE;2019;30584;30584;992.69;796.29;0.03;1455.52;0.05;;0;1;8;20248
2914703;291470;Itaberaba;BA;NE;2019;64489;64489;3283.61;2087.66;0.03;3917.3;0.06;;0;2;12;59818
2914802;291480;Itabuna;BA;NE;2019;213223;213223;19340;18457.29;0.09;11432;0.05;0;0;4;32;22287
2914901;291490;Itacaré;BA;NE;2019;28296;28296;918.12;547.7;0.02;286.85;0.01;;0;2;29;30965
2915007;291500;Itaeté;BA;NE;2019;16056;;374.94;279.46;0.02;808.29;0.05;;0;6;75;5538
2915106;291510;Itagi;BA;NE;2019;12351;12351;439.49;327.03;0.03;105.35;0.01;0;0;0;0;7645
2915205;291520;Itagibá;BA;NE;2019;14579;14579;519.27;360.07;0.02;202.76;0.01;;0;4;68;10991
2915304;291530;Itagimirim;BA;NE;2019;6869;;259.98;200.4;0.03;206.98;0.03;;0;0;0;4195
2915353;291535;Itaguaçu da Bahia;BA;NE;2019;14429;;310.66;201.81;0.01;680.22;0.05;;0;2;34;3773
2915403;291540;Itaju do Colônia;BA;NE;2019;6682;6682;268.91;187.62;0.03;74.57;0.01;;0;1;50;5691
2915502;291550;Itajuípe;BA;NE;2019;20491;20491;1120;758.27;0.04;430;0.02;0;0;54;357;3704
2915601;291560;Itamaraju;BA;NE;2019;64486;64486;2622.45;1827.38;0.03;2273.88;0.04;;0;0;0;87587
2915700;291570;Itamari;BA;NE;2019;8035;;244.85;175.61;0.02;426.91;0.05;;0;4;54;5621
2915809;291580;Itambé;BA;NE;2019;23049;23049;874.62;675.42;0.03;624.56;0.03;;0;1;36;19326
2915908;291590;Itanagra;BA;NE;2019;6441;;161.17;118.57;0.02;98.78;0.02;;0;3;670;4472
2916005;291600;Itanhém;BA;NE;2019;19405;19405;593.08;480.31;0.02;385.11;0.02;0;0;5;45;12180
2916104;291610;Itaparica;BA;NE;2019;22228;22228;1620.48;660.3;0.03;247.91;0.01;;0;19;169;56941
2916203;291620;Itapé;BA;NE;2019;8761;;447.25;278.28;0.03;327.29;0.04;;0;1;7;9161
2916302;291630;Itapebi;BA;NE;2019;10259;;379.13;250.8;0.02;327.29;0.03;;0;0;0;6773
2916401;291640;Itapetinga;BA;NE;2019;76147;76147;5626.59;3515.61;0.05;1742.34;0.02;;0;12;8430;24321
2916500;291650;Itapicuru;BA;NE;2019;35576;;844.35;560.81;0.02;2123.5;0.06;;0;0;0;17488
2916609;291660;Itapitanga;BA;NE;2019;10313;10313;306.91;243.75;0.02;125;0.01;0;0;1;7;7989
2916708;291670;Itaquara;BA;NE;2019;8319;;250.47;177.34;0.02;0;0;;0;15;192;3339
2916807;291680;Itarantim;BA;NE;2019;19747;19747;781.52;585.83;0.03;17.73;0;0;0;0;0;14421
2916856;291685;Itatim;BA;NE;2019;14487;;851.42;492.04;0.03;1264.22;0.09;;0;13;233;16732
2916906;291690;Itiruçu;BA;NE;2019;12576;12576;242.64;338.64;0.03;146.23;0.01;0;0;16;233;6661
2917003;291700;Itiúba;BA;NE;2019;36089;36089;424.74;477.09;0.01;919.19;0.03;;0;13;437;10214
2917102;291710;Itororó;BA;NE;2019;20382;20382;3909;3401;0.17;849;0.04;0;0;23;145;685
2917201;291720;Ituaçu;BA;NE;2019;18962;18962;417.25;270.4;0.01;25.38;0;0;0;0;0;5260
2917300;291730;Ituberá;BA;NE;2019;28602;28602;933.35;547;0.02;331.61;0.01;;0;0;0;17867
2917334;291733;Iuiú;BA;NE;2019;10994;10994;250.17;176.07;0.02;60.63;0.01;;0;9;107;5035
2917359;291735;Jaborandi;BA;NE;2019;;;;;0;;0;;0;;;
2917409;291740;Jacaraci;BA;NE;2019;14842;14842;150.92;115.33;0.01;196.55;0.01;0;0;0;0;1964
2917508;291750;Jacobina;BA;NE;2019;80518;80518;3887.26;2436.34;0.03;3272.31;0.04;;0;19;366;61951
2917607;291760;Jaguaquara;BA;NE;2019;54423;54423;1902.67;1347.32;0.02;3738.19;0.07;;0;13;171;41706
2917706;291770;Jaguarari;BA;NE;2019;33570;33570;1561.13;1504.63;0.04;1076.8;0.03;;0;7;144;12706
2917805;291780;Jaguaripe;BA;NE;2019;18788;;510.71;292.44;0.02;194.31;0.01;;0;20;222;10138
2917904;291790;Jandaíra;BA;NE;2019;10709;;220.31;165.3;0.02;329.77;0.03;;0;0;0;6615
2918001;291800;Jequié;BA;NE;2019;155966;155966;7982.98;5321.45;0.03;3336.62;0.02;;0;0;0;247617
2918100;291810;Jeremoabo;BA;NE;2019;40463;40463;1185.26;944.87;0.02;1197.23;0.03;0;0;54;1523;15479
2918209;291820;Jiquiriçá;BA;NE;2019;14537;14537;904.8;799.55;0.06;356.33;0.02;;0;0;0;5383
2918308;291830;Jitaúna;BA;NE;2019;11166;;341.67;284.64;0.03;230.32;0.02;;0;4;43;8345
2918357;291835;João Dourado;BA;NE;2019;25188;;1073.85;698.03;0.03;5936.99;0.24;;0;2;34;23123
2918407;291840;Juazeiro;BA;NE;2019;216707;216707;20858;20653;0.1;9975;0.05;0;0;3;18;12
2918456;291845;Jucuruçu;BA;NE;2019;9126;;130.85;111.35;0.01;70.19;0.01;;0;0;0;1730
2918506;291850;Jussara;BA;NE;2019;15284;;692.3;450.05;0.03;1169.91;0.08;;0;2;34;10663
2918555;291855;Jussari;BA;NE;2019;5833;;600;300;0.05;360;0.06;0;0;9;420;120
2918605;291860;Jussiape;BA;NE;2019;6186;;185.93;145.47;0.02;138.85;0.02;;0;0;0;1959
2918704;291870;Lafaiete Coutinho;BA;NE;2019;3724;3724;88.66;76.76;0.02;238.31;0.06;0;0;37;663;2961
2918753;291875;Lagoa Real;BA;NE;2019;15665;;152.2;121.12;0.01;112.36;0.01;;0;0;0;3468
2918803;291880;Laje;BA;NE;2019;23840;23840;271.78;190.44;0.01;237.23;0.01;;0;0;0;5984
2918902;291890;Lajedão;BA;NE;2019;3955;3955;168.24;128.27;0.03;246.51;0.06;0;0;0;0;3752
2919009;291900;Lajedinho;BA;NE;2019;3783;3783;174.12;72.08;0.02;204.58;0.05;;0;0;0;1970
2919058;291905;Lajedo do Tabocal;BA;NE;2019;8562;;365.63;332.54;0.04;771.69;0.09;;0;11;162;2835
2919108;291910;Lamarão;BA;NE;2019;8307;;0;206.45;0.02;90.55;0.01;;0;0;0;4795
2919157;291915;Lapão;BA;NE;2019;27223;;1313.54;873.9;0.03;6915.13;0.25;;0;23;296;28094
2919207;291920;Lauro de Freitas;BA;NE;2019;198440;198440;23927.71;10506.74;0.05;6588.48;0.03;;0;33;489;168809
2919306;291930;Lençóis;BA;NE;2019;11409;11409;440.47;332.94;0.03;152.05;0.01;;0;11;198;10255
2919405;291940;Licínio de Almeida;BA;NE;2019;12388;;219.79;191.92;0.02;632.06;0.05;;0;0;0;3096
2919504;291950;Livramento de Nossa Senhora;BA;NE;2019;45732;;1616.7;1006.68;0.02;362.83;0.01;;0;0;0;21457
2919553;291955;Luís Eduardo Magalhães;BA;NE;2019;87519;87519;5106.78;3771.38;0.04;787.79;0.01;;0;4;127;116705
2919603;291960;Macajuba;BA;NE;2019;11348;;418.67;265.21;0.02;753.42;0.07;;0;5;172;4701
2919702;291970;Macarani;BA;NE;2019;18755;;971;971;0.05;698.5;0.04;0;0;0;0;4739
2919801;291980;Macaúbas;BA;NE;2019;49826;49826;2473.94;1250.61;0.03;1910.21;0.04;0;0;4;48;4971
2919900;291990;Macururé;BA;NE;2019;7824;;500;180;0.02;;0;;0;15;120;20
2919926;291992;Madre de Deus;BA;NE;2019;21093;21093;0;699.57;0.03;0.36;0;;0;3;32;26889
2919959;291995;Maetinga;BA;NE;2019;3161;;258.72;207.23;0.07;428.06;0.14;;0;8;3495;2305
2920007;292000;Maiquinique;BA;NE;2019;10112;;347.87;265.4;0.03;168.52;0.02;;0;0;0;6877
2920106;292010;Mairi;BA;NE;2019;18676;;682.13;591.99;0.03;812.58;0.04;;0;4;57;4163
2920205;292020;Malhada;BA;NE;2019;16845;;404.48;285.69;0.02;287.66;0.02;;0;27;464;5272
2920304;292030;Malhada de Pedras;BA;NE;2019;8393;;0;146.13;0.02;15.34;0;;0;8;135;2838
2920403;292040;Manoel Vitorino;BA;NE;2019;13240;;254.37;232.88;0.02;0;0;;0;12;197;6628
2920452;292045;Mansidão;BA;NE;2019;13643;;302.62;185.43;0.01;763.49;0.06;;0;21;377;6526
2920502;292050;Maracás;BA;NE;2019;20834;;491.91;445.38;0.02;1407.83;0.07;;0;4;50;11187
2920601;292060;Maragogipe;BA;NE;2019;44677;44677;1270.48;711.87;0.02;651.35;0.01;;0;14;208;27124
2920700;292070;Maraú;BA;NE;2019;20570;;143.04;109.04;0.01;91.57;0;;0;0;0;3002
2920809;292080;Marcionílio Souza;BA;NE;2019;10406;;269.11;228.24;0.02;251.51;0.02;;0;2;143;4688
2920908;292090;Mascote;BA;NE;2019;13822;13822;425.1;300.52;0.02;349.32;0.03;0;0;0;0;10287
2921005;292100;Mata de São João;BA;NE;2019;46583;46583;4651.1;2335.97;0.05;1948.55;0.04;;0;79;1977;50142
2921054;292105;Matina;BA;NE;2019;12201;;175.94;142.66;0.01;0.96;0;;0;23;277;2329
2921104;292110;Medeiros Neto;BA;NE;2019;22688;;986.44;757.14;0.03;735.69;0.03;;0;2;16;10350
2921203;292120;Miguel Calmon;BA;NE;2019;26023;26023;2033.47;1595.9;0.06;199.79;0.01;;0;1;12;20119
2921302;292130;Milagres;BA;NE;2019;10950;;573.86;339.39;0.03;1417.08;0.13;;0;2;30;13332
2921401;292140;Mirangaba;BA;NE;2019;18338;18338;343.67;162.71;0.01;503.64;0.03;;0;0;0;3715
2921450;292145;Mirante;BA;NE;2019;8641;;103.06;78.15;0.01;65.54;0.01;;0;0;0;1450
2921500;292150;Monte Santo;BA;NE;2019;49418;;1195.93;835.59;0.02;455.7;0.01;;0;22;520;12468
2921609;292160;Morpará;BA;NE;2019;8519;;289.23;208.45;0.02;146.87;0.02;;0;3;57;3900
2921708;292170;Morro do Chapéu;BA;NE;2019;35413;35413;848.78;681.51;0.02;757.26;0.02;;0;0;0;26264
2921807;292180;Mortugaba;BA;NE;2019;12042;;238.51;202.92;0.02;164.42;0.01;;0;0;0;3203
2921906;292190;Mucugê;BA;NE;2019;;;;;0;;0;;0;;;
2922003;292200;Mucuri;BA;NE;2019;41748;41748;779.08;555.68;0.01;487.39;0.01;;0;0;0;28625
2922052;292205;Mulungu do Morro;BA;NE;2019;10889;;379.44;201.09;0.02;1613.52;0.15;;0;30;654;5669
2922102;292210;Mundo Novo;BA;NE;2019;26776;;262.52;488.66;0.02;261.26;0.01;;0;1;12;13669
2922201;292220;Muniz Ferreira;BA;NE;2019;7422;;186.14;128.4;0.02;88.87;0.01;;0;3;24;2910
2922250;292225;Muquém de São Francisco;BA;NE;2019;11348;11348;280.3;196.89;0.02;514.38;0.05;;0;3;21;6676
2922300;292230;Muritiba;BA;NE;2019;29399;29399;2333.49;2009.74;0.07;1970.61;0.07;;0;33;408;29482
2922409;292240;Mutuípe;BA;NE;2019;22221;22221;0;365.06;0.02;298.27;0.01;;0;2;14;9630
2922508;292250;Nazaré;BA;NE;2019;28525;;1057.61;790.45;0.03;576.31;0.02;;0;6;47;21158
2922607;292260;Nilo Peçanha;BA;NE;2019;13997;13997;186.85;124.03;0.01;15.99;0;0;0;2;18;3306
2922656;292265;Nordestina;BA;NE;2019;13130;;514.71;359.57;0.03;0;0;;0;10;251;4283
2922706;292270;Nova Canaã;BA;NE;2019;16462;16462;340.04;238.27;0.01;165.53;0.01;0;0;0;0;8841
2922730;292273;Nova Fátima;BA;NE;2019;7812;;368.81;270.77;0.03;55.52;0.01;;0;0;0;8720
2922755;292275;Nova Ibiá;BA;NE;2019;6591;;128.25;92.32;0.01;7.08;0;;0;1;21;3268
2922805;292280;Nova Itarana;BA;NE;2019;8226;;369.74;179.5;0.02;166.68;0.02;;0;11;210;5503
2922854;292285;Nova Redenção;BA;NE;2019;9118;;230.74;183.65;0.02;537.13;0.06;;0;18;346;4140
2922904;292290;Nova Soure;BA;NE;2019;26947;;565.46;425.9;0.02;437.83;0.02;;0;0;0;12804
2923001;292300;Nova Viçosa;BA;NE;2019;43376;43376;1261.32;835.5;0.02;1000.74;0.02;;0;2;46;36707
2923035;292303;Novo Horizonte;BA;NE;2019;12385;;775;725;0.06;30.8;0;0;0;4;30;329
2923050;292305;Novo Triunfo;BA;NE;2019;15440;15440;198.73;146.12;0.01;365.78;0.02;0;0;0;0;3023
2923100;292310;Olindina;BA;NE;2019;28229;;899.85;481.19;0.02;507.73;0.02;;0;5;61;12796
2923209;292320;Oliveira dos Brejinhos;BA;NE;2019;21825;;1420;650;0.03;0;0;0;0;2;12;23
2923308;292330;Ouriçangas;BA;NE;2019;8564;;396.01;259.93;0.03;407.51;0.05;;0;1;6;4302
2923357;292335;Ourolândia;BA;NE;2019;17451;;525.17;313.32;0.02;1106.31;0.06;;0;0;0;9087
2923407;292340;Palmas de Monte Alto;BA;NE;2019;21750;;515.58;363.23;0.02;2963.87;0.14;;0;8;96;6710
2923506;292350;Palmeiras;BA;NE;2019;9019;9019;226.67;157.13;0.02;243.01;0.03;;0;0;0;4431
2923605;292360;Paramirim;BA;NE;2019;21607;;1048.04;749.37;0.03;2466.02;0.11;;0;0;0;16172
